# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.8092227910561378,0.3316282809455762,3.2844174456769135,0,3.0,3.6746792591187276,180.0,0.0,0.0
 0.041646025645885716,1.8118201049587639,0.3317773324022024,3.2844174456769135,0.12493807693765714,3.0,3.6746792591187276,180.0,31.832491329853536,0.0
 0.05879281912171859,1.8143976409433413,0.33194989871189057,3.8302426003311525,0.17637845736515576,2.9999999999999996,3.718969927553695,180.0,41.91149135480867,0.0
 0.07188131231140706,1.8169556436720484,0.3321457742710463,4.378800869498253,0.21564393693422115,3.0,3.7618879247671853,180.0,50.199816091941756,0.0
 0.08285942051894127,1.8194943578070641,0.33236475347607514,4.929899882553907,0.2485782615568238,3.0000000000000013,3.8033371254865083,180.0,57.50621630715857,0.0
 0.0924834345836893,1.8220140280105668,0.3326066307233827,5.483340517104443,0.2774503037510679,3.0,3.8432222477508162,180.0,64.16377885179008,0.0
 0.10114216085270736,1.8245148989447348,0.33287120040937457,6.038917114567903,0.3034264825581221,3.000000000000003,3.881449248380856,180.0,70.34719953921625,0.0
 0.10906714736417926,1.8269972152717473,0.33315825693045614,6.596417722036016,0.3272014420925378,3.0000000000000018,3.9179257263403855,180.0,76.1601626033403,3.87084462985655e-12
 0.11640965582116615,1.8294612216537824,0.33346759468303316,7.155624360036537,0.34922896746349846,2.999999999999996,3.9525613278654474,180.00000000000003,81.66897912440481,-4.1398568159363626e-12
 0.12327504046949378,1.8319071627530188,0.33379900806351115,7.716313315561815,0.3698251214084814,3.000000000000006,3.9852681541050763,180.0,86.91815342493254,0.0
 0.12974022779792205,1.8343352832316353,0.33415229146829567,8.278255459695075,0.3892206833937662,3.0,4.0159611647649225,180.0,91.93850974579534,0.0
 0.13586346310670452,1.8367458277518098,0.33452723929379224,8.84121658880737,0.4075903893201136,2.9999999999999956,4.044558576272305,180.0,96.75181868361783,0.0
 0.14169013600093974,1.839139040975722,0.33492364593640656,9.404957788199166,0.42507040800281926,3.0,4.070982251004294,180.0,101.37361054096795,0.0
 0.14725645671960924,1.8415151675655497,0.3353413057925441,9.96923581687969,0.4417693701588278,3.000000000000005,4.095158073338379,180.0,105.81497816272868,5.326983086430941e-12
 0.15259187997312035,1.8438744521834716,0.3357800132586104,10.533803511938883,0.45777563991936115,3.00000000000001,4.117016310549978,180.00000000000003,110.08378299951029,-5.541502251429113e-12
 0.1577207616627514,1.8462171394916664,0.3362395627310111,11.098410210890387,0.4731622849882543,3.0,4.1364919534967575,180.0,114.18549167112684,0.0
 0.16266352602750606,1.8485434741523126,0.3367197486061517,11.662802190094423,0.4879905780825183,3.0,4.153525036661402,180.0,118.12377456574559,0.0
 0.16743750932865561,1.8508537008275887,0.33722036528043786,12.226723117340049,0.502312527985967,3.0000000000000173,4.16806093141988,180.0,121.9009459069001,0.0
